GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022300217,376,1627759,Jaylen Brown,1610612738,Boston Celtics,3,7,8,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,386,1627759,Jaylen Brown,1610612738,Boston Celtics,3,6,33,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5,76,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,394,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,6,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,32,265,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,398,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,5,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,268,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,400,201950,Jrue Holiday,1610612738,Boston Celtics,3,5,36,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,39,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,406,201950,Jrue Holiday,1610612738,Boston Celtics,3,5,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-91,18,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,414,1630573,Sam Hauser,1610612738,Boston Celtics,3,4,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,2,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,418,1628369,Jayson Tatum,1610612738,Boston Celtics,3,4,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,215,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,422,1630573,Sam Hauser,1610612738,Boston Celtics,3,4,4,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,220,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,433,201950,Jrue Holiday,1610612738,Boston Celtics,3,3,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,76,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,437,1628369,Jayson Tatum,1610612738,Boston Celtics,3,2,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,223,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,446,1628369,Jayson Tatum,1610612738,Boston Celtics,3,1,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,26,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,450,201950,Jrue Holiday,1610612738,Boston Celtics,3,1,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,28,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,452,201950,Jrue Holiday,1610612738,Boston Celtics,3,1,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,25,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,462,1628369,Jayson Tatum,1610612738,Boston Celtics,3,0,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-61,290,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,465,1628369,Jayson Tatum,1610612738,Boston Celtics,3,0,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,175,218,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,478,1630573,Sam Hauser,1610612738,Boston Celtics,4,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,158,231,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,483,1630573,Sam Hauser,1610612738,Boston Celtics,4,11,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,79,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,487,1630573,Sam Hauser,1610612738,Boston Celtics,4,10,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,220,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,492,1630202,Payton Pritchard,1610612738,Boston Celtics,4,10,8,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,64,49,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,496,1630202,Payton Pritchard,1610612738,Boston Celtics,4,9,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,148,231,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,502,1628436,Luke Kornet,1610612738,Boston Celtics,4,9,5,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,29,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,506,1630202,Payton Pritchard,1610612738,Boston Celtics,4,8,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-99,200,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,508,1630202,Payton Pritchard,1610612738,Boston Celtics,4,8,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,511,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,213,159,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,515,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,7,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,11,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,532,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,6,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,55,163,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,536,1630573,Sam Hauser,1610612738,Boston Celtics,4,6,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-150,228,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,613,1628369,Jayson Tatum,1610612738,Boston Celtics,4,5,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,14,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,556,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,48,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,561,1628369,Jayson Tatum,1610612738,Boston Celtics,4,4,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,131,34,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,565,1630573,Sam Hauser,1610612738,Boston Celtics,4,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,11,273,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,567,1627759,Jaylen Brown,1610612738,Boston Celtics,4,3,50,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,31,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,570,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,3,50,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,43,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,577,1628369,Jayson Tatum,1610612738,Boston Celtics,4,3,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,584,201950,Jrue Holiday,1610612738,Boston Celtics,4,2,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-194,193,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,589,1627759,Jaylen Brown,1610612738,Boston Celtics,4,1,41,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,33,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,593,1627759,Jaylen Brown,1610612738,Boston Celtics,4,1,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,168,228,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,600,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,33,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,629,1630573,Sam Hauser,1610612738,Boston Celtics,4,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,264,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,639,1627759,Jaylen Brown,1610612738,Boston Celtics,5,4,43,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,6,86,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,641,1630202,Payton Pritchard,1610612738,Boston Celtics,5,4,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-11,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,651,1628369,Jayson Tatum,1610612738,Boston Celtics,5,3,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,22,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,662,1627759,Jaylen Brown,1610612738,Boston Celtics,5,2,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-27,184,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,664,204001,Kristaps Porziņģis,1610612738,Boston Celtics,5,2,33,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,670,1630202,Payton Pritchard,1610612738,Boston Celtics,5,1,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,4,136,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,676,204001,Kristaps Porziņģis,1610612738,Boston Celtics,5,1,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,242,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,678,1628369,Jayson Tatum,1610612738,Boston Celtics,5,0,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-135,232,1,1,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300217,682,1627759,Jaylen Brown,1610612738,Boston Celtics,5,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-201,221,1,0,20231120,CHA,BOS,2023-24
Shot Chart Detail,0022300228,7,1627759,Jaylen Brown,1610612738,Boston Celtics,1,11,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,22,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,12,1627759,Jaylen Brown,1610612738,Boston Celtics,1,11,16,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,45,87,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,15,201950,Jrue Holiday,1610612738,Boston Celtics,1,11,2,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,103,79,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,24,1627759,Jaylen Brown,1610612738,Boston Celtics,1,10,37,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,232,93,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,31,1628369,Jayson Tatum,1610612738,Boston Celtics,1,9,55,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,48,106,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,34,1627759,Jaylen Brown,1610612738,Boston Celtics,1,9,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,175,187,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,42,1628369,Jayson Tatum,1610612738,Boston Celtics,1,8,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,109,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,51,1628369,Jayson Tatum,1610612738,Boston Celtics,1,7,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,24,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,59,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,6,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-145,257,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,63,1628401,Derrick White,1610612738,Boston Celtics,1,6,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-205,176,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,67,1628369,Jayson Tatum,1610612738,Boston Celtics,1,5,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,221,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,82,201143,Al Horford,1610612738,Boston Celtics,1,5,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,29,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,86,1628401,Derrick White,1610612738,Boston Celtics,1,5,4,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,151,250,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,95,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,4,24,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,34,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,106,201143,Al Horford,1610612738,Boston Celtics,1,3,20,Missed Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,71,58,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,110,1628401,Derrick White,1610612738,Boston Celtics,1,2,58,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-146,234,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,122,1628369,Jayson Tatum,1610612738,Boston Celtics,1,2,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,27,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,127,201950,Jrue Holiday,1610612738,Boston Celtics,1,2,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-176,206,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,131,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-152,59,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,134,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,230,94,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,142,1630573,Sam Hauser,1610612738,Boston Celtics,1,0,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,34,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,145,1628369,Jayson Tatum,1610612738,Boston Celtics,1,0,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-137,145,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,157,201950,Jrue Holiday,1610612738,Boston Celtics,2,11,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,119,159,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,161,201143,Al Horford,1610612738,Boston Celtics,2,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,113,245,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,178,1630573,Sam Hauser,1610612738,Boston Celtics,2,9,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,57,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,182,1628369,Jayson Tatum,1610612738,Boston Celtics,2,8,45,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,24,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,190,1630202,Payton Pritchard,1610612738,Boston Celtics,2,8,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,25,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,195,1628369,Jayson Tatum,1610612738,Boston Celtics,2,7,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-39,277,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,198,201143,Al Horford,1610612738,Boston Celtics,2,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,22,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,210,1630573,Sam Hauser,1610612738,Boston Celtics,2,6,45,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,235,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,214,1630202,Payton Pritchard,1610612738,Boston Celtics,2,6,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-170,209,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,219,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,25,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,230,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,5,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,121,245,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,232,1630573,Sam Hauser,1610612738,Boston Celtics,2,5,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,241,1628401,Derrick White,1610612738,Boston Celtics,2,4,51,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-48,85,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,246,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,4,21,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,19,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,249,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,3,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,235,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,265,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,2,58,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,22,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,269,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,2,41,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,274,1627759,Jaylen Brown,1610612738,Boston Celtics,2,1,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,26,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,283,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-107,245,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,292,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-37,273,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,301,201950,Jrue Holiday,1610612738,Boston Celtics,2,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-229,125,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,310,1627759,Jaylen Brown,1610612738,Boston Celtics,3,11,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,214,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,315,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,10,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-96,251,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,320,1628369,Jayson Tatum,1610612738,Boston Celtics,3,10,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,44,253,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,325,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,13,273,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,329,1627759,Jaylen Brown,1610612738,Boston Celtics,3,9,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,115,243,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,337,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,9,22,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,348,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,8,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,36,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,352,201950,Jrue Holiday,1610612738,Boston Celtics,3,8,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,168,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,358,1628369,Jayson Tatum,1610612738,Boston Celtics,3,7,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,223,1,0,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,363,1628401,Derrick White,1610612738,Boston Celtics,3,7,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,15,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,370,1627759,Jaylen Brown,1610612738,Boston Celtics,3,7,8,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20231122,BOS,MIL,2023-24
Shot Chart Detail,0022300228,380,1627759,Jaylen Brown,1610612738,Boston Celtics,3,6,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-51,197,1,1,20231122,BOS,MIL,2023-24
