GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,TEAM_LABEL,SHOT_GROUP
Shot Chart Detail,0022300646,41,1627759,Jaylen Brown,1610612738,Boston Celtics,1,8,38,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-31.0,41.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,119,1627759,Jaylen Brown,1610612738,Boston Celtics,1,8,36,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,2.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,48,1628401,Derrick White,1610612738,Boston Celtics,1,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,163.0,214.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,50,201143,Al Horford,1610612738,Boston Celtics,1,7,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,38.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,54,201143,Al Horford,1610612738,Boston Celtics,1,7,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-174.0,221.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,65,1628369,Jayson Tatum,1610612738,Boston Celtics,1,7,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-26.0,31.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,75,201950,Jrue Holiday,1610612738,Boston Celtics,1,6,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,96.0,257.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,79,1627759,Jaylen Brown,1610612738,Boston Celtics,1,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-192.0,190.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,91,1628436,Luke Kornet,1610612738,Boston Celtics,1,5,9,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,1.0,31.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,101,1628401,Derrick White,1610612738,Boston Celtics,1,4,45,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,43.0,87.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,104,1627759,Jaylen Brown,1610612738,Boston Celtics,1,4,26,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-31.0,32.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,123,1628401,Derrick White,1610612738,Boston Celtics,1,3,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,183.0,185.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,128,1628436,Luke Kornet,1610612738,Boston Celtics,1,3,6,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-4.0,32.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,137,1630573,Sam Hauser,1610612738,Boston Celtics,1,2,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-202.0,177.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,142,201950,Jrue Holiday,1610612738,Boston Celtics,1,1,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,32.0,48.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,145,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-227.0,62.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,149,1628369,Jayson Tatum,1610612738,Boston Celtics,1,1,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-183.0,203.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,157,1630202,Payton Pritchard,1610612738,Boston Celtics,1,0,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,229.0,45.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,170,1630573,Sam Hauser,1610612738,Boston Celtics,2,11,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,165.0,209.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,174,201950,Jrue Holiday,1610612738,Boston Celtics,2,10,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,13.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,178,1630202,Payton Pritchard,1610612738,Boston Celtics,2,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,47.0,256.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,182,201950,Jrue Holiday,1610612738,Boston Celtics,2,9,49,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,13.0,125.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,282,1628436,Luke Kornet,1610612738,Boston Celtics,2,9,46,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-9.0,20.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,186,1628436,Luke Kornet,1610612738,Boston Celtics,2,9,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,1.0,26.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,195,1628369,Jayson Tatum,1610612738,Boston Celtics,2,8,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-121.0,48.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,199,201950,Jrue Holiday,1610612738,Boston Celtics,2,8,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-169.0,218.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,212,1628436,Luke Kornet,1610612738,Boston Celtics,2,7,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-26.0,29.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,224,1630202,Payton Pritchard,1610612738,Boston Celtics,2,6,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,211.0,180.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,226,1628436,Luke Kornet,1610612738,Boston Celtics,2,6,48,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,230,1627759,Jaylen Brown,1610612738,Boston Celtics,2,6,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,21.0,45.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,248,1627759,Jaylen Brown,1610612738,Boston Celtics,2,6,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,228.0,74.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,259,1628401,Derrick White,1610612738,Boston Celtics,2,5,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,37.0,141.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,261,1628401,Derrick White,1610612738,Boston Celtics,2,5,0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,6.0,22.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,265,1627759,Jaylen Brown,1610612738,Boston Celtics,2,4,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,120.0,53.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,274,1628369,Jayson Tatum,1610612738,Boston Celtics,2,3,49,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,18.0,48.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,279,1627759,Jaylen Brown,1610612738,Boston Celtics,2,3,14,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,20.0,45.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,286,1628369,Jayson Tatum,1610612738,Boston Celtics,2,3,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-10.0,25.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,291,201950,Jrue Holiday,1610612738,Boston Celtics,2,2,39,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-54.0,267.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,295,201950,Jrue Holiday,1610612738,Boston Celtics,2,2,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25.0,238.0,82.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,299,201950,Jrue Holiday,1610612738,Boston Celtics,2,1,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-151.0,231.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,303,1628401,Derrick White,1610612738,Boston Celtics,2,1,18,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,229.0,42.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,308,201143,Al Horford,1610612738,Boston Celtics,2,0,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,234.0,45.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,321,1627759,Jaylen Brown,1610612738,Boston Celtics,2,0,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,135.0,135.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,332,1628369,Jayson Tatum,1610612738,Boston Celtics,3,11,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,12.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,342,1628369,Jayson Tatum,1610612738,Boston Celtics,3,10,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,21.0,15.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,347,1628369,Jayson Tatum,1610612738,Boston Celtics,3,9,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-127.0,238.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,360,1628369,Jayson Tatum,1610612738,Boston Celtics,3,8,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-158.0,222.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,371,1627759,Jaylen Brown,1610612738,Boston Celtics,3,7,36,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-98.0,167.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,377,201143,Al Horford,1610612738,Boston Celtics,3,7,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,136.0,217.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,380,1627759,Jaylen Brown,1610612738,Boston Celtics,3,6,39,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-45.0,33.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,391,1630573,Sam Hauser,1610612738,Boston Celtics,3,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-27.0,262.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,394,1628436,Luke Kornet,1610612738,Boston Celtics,3,5,44,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-21.0,17.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,414,1628369,Jayson Tatum,1610612738,Boston Celtics,3,4,23,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,129.0,43.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,416,1630202,Payton Pritchard,1610612738,Boston Celtics,3,4,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,47.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,584,1628369,Jayson Tatum,1610612738,Boston Celtics,3,3,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-13.0,127.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Mid-range
Shot Chart Detail,0022300646,421,1628369,Jayson Tatum,1610612738,Boston Celtics,3,3,46,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,7.0,49.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,423,1628369,Jayson Tatum,1610612738,Boston Celtics,3,3,44,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,425,1628369,Jayson Tatum,1610612738,Boston Celtics,3,3,43,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,434,1628436,Luke Kornet,1610612738,Boston Celtics,3,3,18,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,8.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,437,201950,Jrue Holiday,1610612738,Boston Celtics,3,2,55,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,16.0,74.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,439,1628436,Luke Kornet,1610612738,Boston Celtics,3,2,53,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,6.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,458,1628436,Luke Kornet,1610612738,Boston Celtics,3,1,43,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-20.0,32.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,464,1628369,Jayson Tatum,1610612738,Boston Celtics,3,1,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,2.0,27.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,472,1628401,Derrick White,1610612738,Boston Celtics,3,1,4,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8.0,85.0,16.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,475,1628401,Derrick White,1610612738,Boston Celtics,3,0,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,234.0,26.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,479,1630202,Payton Pritchard,1610612738,Boston Celtics,3,0,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,4.0,5.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,490,1630202,Payton Pritchard,1610612738,Boston Celtics,3,0,4,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-134.0,237.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,505,1630573,Sam Hauser,1610612738,Boston Celtics,4,11,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,25.0,2.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,515,1630573,Sam Hauser,1610612738,Boston Celtics,4,11,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-199.0,197.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,521,1629052,Oshae Brissett,1610612738,Boston Celtics,4,10,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,190.0,160.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,543,1629052,Oshae Brissett,1610612738,Boston Celtics,4,9,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,18.0,16.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,545,1629674,Neemias Queta,1610612738,Boston Celtics,4,9,33,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,551,1630625,Dalano Banton,1610612738,Boston Celtics,4,9,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,197.0,169.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,555,1629052,Oshae Brissett,1610612738,Boston Celtics,4,8,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-28.0,21.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,559,1630202,Payton Pritchard,1610612738,Boston Celtics,4,8,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-134.0,257.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,572,1629674,Neemias Queta,1610612738,Boston Celtics,4,7,37,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,1.0,20.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,576,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,6,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,189.0,174.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,578,1630205,Lamar Stevens,1610612738,Boston Celtics,4,6,44,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,26.0,15.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,587,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-195.0,151.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,589,1630205,Lamar Stevens,1610612738,Boston Celtics,4,6,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,4.0,5.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,592,1629674,Neemias Queta,1610612738,Boston Celtics,4,5,52,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-2.0,16.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,596,1630205,Lamar Stevens,1610612738,Boston Celtics,4,5,30,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,16.0,12.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,603,1629052,Oshae Brissett,1610612738,Boston Celtics,4,4,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-1.0,16.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,607,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,4,22,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-189.0,195.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,611,1629674,Neemias Queta,1610612738,Boston Celtics,4,3,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,10.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,618,1630625,Dalano Banton,1610612738,Boston Celtics,4,2,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,18.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,625,1630625,Dalano Banton,1610612738,Boston Celtics,4,2,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-26.0,22.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,634,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-169.0,200.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,637,1629004,Svi Mykhailiuk,1610612738,Boston Celtics,4,1,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-154.0,215.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
Shot Chart Detail,0022300646,641,1629052,Oshae Brissett,1610612738,Boston Celtics,4,1,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,6.0,1,1,20240127,BOS,LAC,2023-24,Celtics 2023-24,Rim
Shot Chart Detail,0022300646,645,1630625,Dalano Banton,1610612738,Boston Celtics,4,0,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-173.0,199.0,1,0,20240127,BOS,LAC,2023-24,Celtics 2023-24,Three
